"title","date","body"
"grand,slam,australian,men,single,final,round,seed,progress","January 25, 2019","jan,opta,final,round,seed,progress,grand,slam,australian,men,single,match,thursday,final,round,seed,rslt,opponent,score,rafael,nadal,esp,semi,stefanos,tsitsipas,gre,qtr,france,tiafoe,usa,th,tomas,berdych,cze,rd,alex,de,minaur,au,nd,matthew,ebden,au,st,james,duckworth,aus,stefanos,tsitsipas,gre,semi,lose,rafael,nadal,esp,qtr,roberto,bautista,agut,esp,th,roger,federer,sui,rd,nikoloz,geo,nd,viktor,troicki,srb,st,matteo,berrettini,ita,roberto,bautista,agut,esp,qtr,lose,stefanos,tsitsipas,gre,th,marin,cilic,cro,rd,karen,khachanov,ru,nd,john,millman,aus,st,andy,murray,gbr,novak,djokovic,srb,qtr,kei,nishikori,jpn,retire,th,daniil,medvedev,ru,rd,denis,shapovalov,nd,jowilfried,tsonga,fra,st,mitchell,krueger,usa,kei,nishikori,jpn,qtr,lose,novak,djokovic,srb,retire,th,pablo,carreno,busta,esp,rd,joao,sousa,por,nd,ivo,karlovic,cro,st,kamil,majchrzak,pol,retire,lucas,pouille,fra,qtr,milo,raonic,th,borna,coric,cro,rd,alexei,popyrin,au,nd,maximilian,marterer,ger,st,mikhail,kukushkin,kaz,milo,raonic,qtr,lose,lucas,pouille,fra,th,alexander,zverev,ger,rd,herbert,fra,nd,stanislas,wawrinka,sui,st,nick,kyrgios,aus,france,tiafoe,usa,qtr,lose,rafael,nadal,esp,th,grigor,dimitrov,bul,rd,andreas,seppi,ita,nd,kevin,anderson,rsa,st,prajnesh,ind,seed,seed,rslt,opponent,score,novak,djokovic,srb,semi,play,lucas,pouille,fra,start,qtr,kei,nishikori,jpn,retire,th,daniil,medvedev,ru,rd,denis,shapovalov,nd,jowilfried,tsonga,fra,st,mitchell,krueger,usa,rafael,nadal,esp,final,play,start,semi,stefanos,tsitsipas,gre,qtr,france,tiafoe,usa,th,tomas,berdych,cze,rd,alex,de,minaur,au,nd,matthew,ebden,au,st,james,duckworth,aus,roger,federer,sui,th,lose,stefanos,tsitsipas,gre,rd,taylor,fritz,usa,nd,daniel,evans,gbr,st,denis,istomin,uzb,alexander,zverev,ger,th,lose,milos,raonic,rd,alex,bolt,au,nd,jeremy,chardy,fra,st,aljaz,bedene,slo,kevin,anderson,rsa,nd,lose,france,tiafoe,usa,st,adrian,mannarino,fra,marin,cilic,cro,th,lose,roberto,bautista,agut,esp,rd,fernando,verdasco,esp,nd,mackenzie,mcdonald,usa,st,bernard,tomic,au,dominic,thiem,aut,nd,lose,alexei,popyrin,au,retire,st,benoit,paire,fra,kei,nishikori,jpn,qtr,lose,novak,djokovic,srb,retire,th,pablo,carreno,busta,esp,rd,joao,sousa,por,nd,ivo,karlovic,cro,st,kamil,majchrzak,pol,retire,john,isner,usa,st,lose,reilly,opelka,usa,karen,khachanov,ru,rd,lose,roberto,bautista,agut,esp,nd,yoshihito,nishioka,jpn,st,peter,gojowczyk,ger,borna,coric,cro,th,lose,lucas,pouille,fra,rd,filip,krajinovic,srb,nd,marton,fucsovics,hun,st,steve,darcis,bel,fabio,fognini,ita,rd,lose,pablo,carreno,busta,esp,nd,leonardo,mayer,arg,st,jaume,munar,esp,retire,kyle,edmund,gbr,st,lose,tomas,berdych,cze,stefanos,tsitsipas,gre,semi,lose,rafael,nadal,esp,qtr,roberto,bautista,agut,esp,th,roger,federer,sui,rd,nikoloz,geo,nd,viktor,troicki,srb,st,matteo,berrettini,ita,daniil,medvedev,ru,th,lose,novak,djokovic,srb,rd,david,goffin,bel,nd,ryan,harrison,usa,st,lloyd,harris,rsa,milo,raonic,qtr,lose,lucas,pouille,fra,th,alexander,zverev,ger,rd,herbert,fra,nd,stanislas,wawrinka,sui,st,nick,kyrgios,aus,marco,cecchinato,ita,st,lose,filip,krajinovic,srb,diego,arg,rd,lose,tomas,berdych,cze,nd,denis,kudla,usa,st,rudolf,molleker,ger,nikoloz,geo,rd,lose,stefanos,tsitsipas,gre,nd,stefano,travaglia,ita,st,eubanks,usa,grigor,dimitrov,bul,th,lose,france,tiafoe,usa,rd,thomas,fabbiano,ita,nd,pablo,cuevas,uru,st,janko,tipsarevic,srb,david,goffin,bel,rd,lose,daniil,medvedev,ru,nd,marius,copil,rou,st,christian,garin,chi,roberto,bautista,agut,esp,qtr,lose,stefanos,tsitsipas,gre,th,marin,cilic,cro,rd,karen,khachanov,ru,nd,john,millman,aus,st,andy,murray,gbr,pablo,carreno,busta,esp,th,lose,kei,nishikori,jpn,rd,fabio,fognini,ita,nd,ilya,ivashka,blr,st,luca,vanni,ita,hyeon,chung,kor,nd,lose,herbert,fra,st,bradley,klahn,usa,denis,shapovalov,rd,lose,novak,djokovic,srb,nd,taro,daniel,jpn,st,pablo,andujar,esp,fernando,verdasco,esp,rd,lose,marin,cilic,cro,nd,radu,albot,mda,st,miomir,kecmanovic,srb,alex,de,minaur,au,rd,lose,rafael,nadal,esp,nd,henri,laaksonen,sui,st,pedro,sousa,por,lucas,pouille,fra,semi,play,novak,djokovic,srb,start,qtr,milo,raonic,th,borna,coric,cro,rd,alexei,popyrin,au,nd,maximilian,marterer,ger,st,mikhail,kukushkin,kaz,gilles,simon,fra,nd,lose,alex,bolt,au,st,bjorn,fratangelo,usa,gael,monfils,fra,nd,lose,taylor,fritz,usa,st,damir,dzumhur,bih,steve,johnson,usa,st,lose,andreas,seppi,ita,philipp,ger,nd,lose,joao,sousa,por,st,zhe,li,chn,note,time,gmtour"
"half,wto,member,agree,talk,ecommerce,rule","January 25, 2019","summaryus,eu,lead,push,agree,ecommerce,failure,wto,talk,buenos,aire,decchina,want,develop,country,interest,add,detail,chinese,reaction,indian,stanceby,leika,jan,impatient,lack,world,trade,rule,cover,explosive,growth,ecommerce,country,region,include,united,state,eu,japan,agree,friday,start,set,locked,trade,war,united,state,signal,support,initiative,say,also,take,account,need,develop,country,comment,likely,rile,online,trade,good,service,become,huge,component,global,economy,wto,report,put,total,value,ecommerce,trillion,nearly,trillion,sideline,world,economic,forum,davos,country,region,agree,friday,hammer,agenda,hope,kick,year,set,ecommerce,rulesthe,current,wto,rule,dont,match,need,st,century,tell,fact,solid,rule,ecommerce,japan,trade,minister,hiroshige,seko,tell,reporter,davosin,joint,statement,member,coalition,say,seek,achieve,outcome,build,exist,wto,agreement,frameworks,many,wto,member,critical,india,wto,ambassador,zhang,xiangchen,say,ecommerce,could,well,draft,beijing,still,willing,cosponsor,would,play,active,role,talksbut,beijing,call,full,respect,accord,reasonable,request,develop,member,could,increase,friction,washington,say,wto,must,stop,give,special,treatment,country,china,call,asian,giant,india,join,initiative,previously,say,wto,finish,stall,doha,talk,move,trade,expert,say,global,trade,rulebook,rapidly,become,outdated,need,keep,become,obsolete,recent,study,find,regional,trade,agreement,already,include,provision,chapter,month,wtos,member,fail,separate,ecommerce,proposal,conference,buenos,aire,december,include,call,set,central,ecommerce,develop,largely,wtos,creation,part,doha,talk,begin,eventually,collapse,decade,laterus,president,donald,trump,say,wto,fail,hold,china,account,economy,envisage,beijing,join,force,reform,wto,trump,team,refuse,allow,appellate,body,worlds,top,trade,court,process,require,consensus,member,state,result,court,run,judge,unable,issue,bind,ruling,leika,kihara,additional,reporting,tom,mile,geneva,edit,gareth,jonesour"
"westbrooks,carry,thunder,pelican","January 25, 2019","grammar,fix,th,th,graf,name,fix,th,stat,fix,thrussell,westbrook,score,point,record,second,host,oklahoma,city,thunder,defeat,orleans,pelican,thursday,add,rebound,assist,seal,th,season,less,two,minute,second,half,thunder,time,westbrook,least,point,rebound,assistson,tuesday,westbrook,record,point,assist,board,portland,trail,blazersthe,win,thunder,fourth,row,pelicans,lose,four,city,take,lead,good,midway,second,quarter,steadily,build,edge,next,quarter,half,orleans,make,runby,time,pass,second,half,thunder,top,pelican,start,chip,away,repeatedly,cut,deficit,seven,fourth,quarternew,orleans,trim,margin,five,remain,jrue,holiday,pointer,thunder,answer,paul,george,earlier,day,name,allstar,starter,third,time,career,finish,point,rebound,seven,assist,steven,adams,add,point,rebound,thunder,orleans,george,shot,point,arc,help,oklahoma,city,hit,point,lead,pelican,point,darius,miller,add,holiday,also,assist,nine,city,score,point,nine,game,finish,assist,one,orleans,anthony,davis,miss,third,game,finger,injury,three,regular,rotation,mirotic,sustain,calf,strain,late,pelican,wednesday,loss,detroit,miss,least,week,julius,randle,sat,game,ankle,sprain,etwaun,moore,miss,game,restfield,level,mediaour"
"ericsson,post,lower,expect,loss,saving,demand,kick","January 25, 2019","stockholm,mobile,telecom,equipment,company,ericsson,beat,forecast,friday,say,financial,target,thanks,grow,demand,gearthe,swedish,company,stake,recovery,rise,demand,equipment,could,well,place,benefit,current,turmoil,market,leader,charge,cost,related,business,support,system,bss,operation,ericssons,operate,margin,rise,percent,percent,mark,fourth,quarter,steady,help,recent,cost,savingsthe,company,month,say,would,book,provision,billion,swedish,crown,million,fourth,quarter,fail,revamp,lossmaking,bss,part,digital,service,business,provide,realtime,charge,billing,count,chinas,huawei,finland,nokia,main,rival,achieve,adjusted,gross,margin,percent,quarter,top,analyst,forecast,percent,target,percent,even,though,cost,related,strategic,contract,field,trial,impact,margin,short,term,help,reach,target,well,strengthen,business,long,term,ceo,borje,ekholm,say,company,post,operating,loss,billion,crown,billion,crown,loss,year,ago,billion,loss,forecast,poll,rise,billion,crown,yearago,billion,forecast,billion,swedish,helena,soderpalm,olof,swahnberg,edit,david,goodmanour"
"senate,intel,panel,subpoena,former,trump,lawyer,cohen,say,cohen,adviser","January 24, 2019","washington,senate,committee,thursday,subpoenaed,president,donald,trump,former,lawyer,michael,cohen,testify,day,cohen,say,plan,postpone,appearance,next,week,house,cohens,adviser,lanny,davis,saidthis,morning,senate,committee,serve,michael,cohen,subpoena,davis,say,cnn,say,subpoena,call,cohen,appear,panel,photo,michael,cohen,president,donald,trump,former,personal,attorney,exit,united,state,courthouse,sentence,manhattan,borough,york,city,york,december,opens,taba,spokesman,senator,richard,burr,chairman,senate,select,committee,decline,comment,plead,guilty,crime,include,campaign,finance,violation,trump,election,campaign,postpone,schedule,house,appearance,ongoing,threat,family,trump,trump,lawyer,rudy,giuliani,cohens,adviser,attorney,lanny,davis,say,call,cohen,rat,tweet,last,month,cohen,trump,longtime,fixer,say,would,take,bullet,york,real,estate,fox,news,interview,month,forum,trump,also,suggest,damage,cohens,thats,one,people,want,look,trump,say,interview,giuliani,also,refer,possible,issue,tim,ahmann,karen,freifeld,write,david,alexander,edit,diane,craftour"
"vodafones,revenue,growth,slow,third,quarter","January 25, 2019","london,jan,vodafone,say,key,revenue,measure,third,quarter,basis,point,percent,reflect,continue,price,spain,italy,slowdown,south,africathe,world,second,large,mobile,operator,however,reiterate,fullyear,guidance,percent,growth,underlie,adjust,core,earnings,free,cash,flow,spectrum,cost,billion,eurossign,paul,sandle,edit,kate,holtonour"
"arsenal,emery,surprised,mourinho,sack,man,unite","January 25, 2019","manchester,uniteds,sack,jose,mourinho,dismal,run,result,surprise,arsenal,unai,emery,squad,potential,win,premier,sack,mourinho,december,defeat,league,leader,liverpool,leave,club,point,juergen,klopps,side,point,champion,league,spotemery,whose,side,host,united,fourth,fa,cup,tie,friday,say,normal,manager,job,line,team,perform,potentiali,surprise,team,big,player,think,win,premier,league,emery,tell,reporter,position,win,league,reality,lose,lot,point,seasonole,gunnar,solskjaer,appoint,caretaker,role,mourinho,sack,overseen,remarkable,turnaround,win,six,successive,league,game,go,level,arsenal,point,goal,dangerous,good,moment,emery,add,dont,know,team,different,play,rohith,nair,bengaluru,edit,greg"
"global,shipping,rate,slump,late,sign,economic,slowdown","January 25, 2019","singapore,freight,rate,drybulk,container,ship,carrier,worlds,raw,material,finish,good,plunge,last,six,month,late,sign,global,economy,slow,baltic,dry,index,measure,ship,transport,cost,material,like,iron,ore,coal,fall,percent,mid,trade,dispute,united,state,china,result,world,two,big,economy,slap,import,tariff,others,take,leading,economic,indicator,use,core,industrial,sector,like,power,generation,analyst,say,recent,decline,activity,point,serious,economic,china,remain,well,apart,trade,talk,continue,weigh,sentiment,commodity,market,anz,bank,say,note,fridaythis,commerce,secretary,wilbur,ross,say,thursday,united,state,china,mile,mile,resolve,issuesthe,global,economy,drybulk,ship,market,show,real,sign,distress,say,jeffrey,landsberg,manage,director,commodity,commodore,drybulk,rate,often,face,least,pressure,early,stage,year,magnitude,decline,see,lately,rare,saidthe,baltic,index,lose,quarter,value,start,year,drybulk,ship,market,harpex,ship,index,track,container,rate,drop,percent,june,measure,demand,ship,good,producer,consumer,container,rate,also,see,lead,economic,slump,weaken,data,asia,europe,north,global,economic,growth,unresolved,uschina,trade,conflict,government,shutdown,brexit,drama,source,drag,sentiment,say,hussein,sayed,chief,market,strategist,future,brokerage,fxtmin,euro,zone,survey,publish,thursday,show,business,growth,nearly,stall,start,trade,tension,political,woe,mean,incoming,work,fell,first,time,four,yearsasian,industrial,powerhouse,japan,post,similarly,weak,data,survey,weekin,china,national,reform,commission,ndrc,week,warn,downward,pressure,economy,would,impact,job,market,fall,factory,order,point,drop,activity,come,monthsthe,united,state,far,good,shape,lead,economy,even,index,reflect,weakness,late,report,henning,gloystein,edit,tom,hogueour"
"volkswagen,mobile,electric,car,recharging,station","January 25, 2019","salzgitter,germany,volkswagen,electric,car,battery,charge,station,home,region,germany,prepares,mass,produce,electric,vehicle,overhaul,component,division,make,engine,steer,vw,say,friday,would,invest,million,euro,million,develop,evehicle,component,add,battery,business,would,battery,cell,pack,well,oversee,recycle,old,cellsthe,german,carmaker,wolfsburg,lower,saxony,also,say,would,start,produce,mobile,electric,car,charge,station,nearby,plant,hannover,currently,make,engine,castingsvw,bundle,cell,electric,car,battery,storage,powerbanks,use,recharge,electric,car,time,location,power,need,stadium,rock,find,mobile,charge,station,use,app,smartphone,saidit,set,flexibly,power,supply,wherever,need,example,public,park,lot,city,company,premise,temporary,charge,point,largescale,event,vw,saida,deplete,charge,point,could,exchange,one,station,could,attach,power,supply,recharge,vw,addedthe,battery,charge,station,would,allow,vw,store,solar,wind,energy,could,recharge,offpeak,hour,help,ease,strain,power,grid,carmaker,saidthe,first,mobile,charge,station,set,year,vws,hometown,wolfsburg,roll,city,jan,schwartz,edward,taylor,edit,mark,potterour"
"group,british,mp,call,access,saudi,detainee","January 25, 2019","riyadh,amnesty,human,watch,friday,call,saudi,arabia,allow,monitor,meet,detainee,include,womens,activist,allegedly,torture,prominent,figure,hold,campaigna,group,british,lawmaker,threaten,publish,report,detail,unless,riyadh,grant,access,woman,detainee,next,week,british,medium,report,day,scrutiny,saudi,arabia,human,record,role,yemen,war,wake,kill,journalist,jamal,khashoggi,kingdom,istanbul,consulate,last,octoberthe,un,special,rapporteur,summary,arbitrary,execution,tell,thursday,would,travel,turkey,next,week,head,inquiry,prince,mohammed,bin,salman,deny,ordered,hit,push,ambitious,reform,bid,transform,saudi,economy,society,crackdown,dissent,assertive,regional,gulf,arab,state,absolute,monarchy,public,protest,political,party,ban,say,political,prisoner,deny,torture,official,say,monitoring,activist,need,ensure,social,end,ban,woman,drive,last,year,dozen,womens,activist,arrest,start,may,campaign,drive,end,kingdom,male,say,documented,case,torture,abuse,activist,hold,location,last,summer,previously,report,least,four,subject,sexual,harassment,watch,hrw,say,monitor,also,get,access,prince,still,detain,score,countrys,business,elite,round,november,crown,prince,order,campaign,critic,decry,shakedown,power,detainee,include,amr,dabbagh,bakr,bin,laden,release,earlier,week,others,still,believe,hold,include,former,riyadh,governor,prince,turki,bin,abdullah,mohammed,alamoudi,former,economy,minister,adel,fakiehhrw,say,kingdom,human,commission,public,prosecutor,government,entity,lack,conduct,credible,arabias,internal,little,chance,get,truth,treatment,detainee,include,prominent,citizen,hold,anyone,crime,deputy,middle,east,director,michael,page,report,saud,alqahtani,adviser,prince,mohammed,fired,role,khashoggi,murder,personally,oversaw,torture,least,one,woman,activist,detainee,unable,reach,qahtani,sack,stephen,kalin,edit,alison"
"lebron,giannis,name,allstar,captain","January 25, 2019","los,angeles,lakers,forward,lebron,james,milwaukee,buck,forward,giannis,team,captain,nba,allstar,game,lead,respective,voting,league,announce,starter,golden,state,warrior,teammates,stephen,curry,kevin,durant,houston,rocket,guard,james,harden,oklahoma,city,thunder,forward,paul,george,er,center,joel,embiid,boston,celtic,guard,kyrie,irving,toronto,raptor,forward,kawhi,leonard,charlotte,hornet,guard,kemba,walker,firsttime,starter,starter,selection,product,voting,fan,percent,player,percent,medium,percent,fan,vote,serve,tiebreaker,george,tiebreaker,wests,third,frontcourt,start,spot,orleans,pelican,anthony,davis,finish,third,player,medias,ballot,fifth,fan,votegeorge,rank,fourth,fan,player,mediajames,play,christmas,day,nurse,groin,injury,pick,team,feb,draft,air,live,tntas,top,votegetter,fan,million,james,pick,first,two,alternate,pick,eight,starter,select,million,first,choice,second,captain,pick,player,name,allstar,game,reserve,seven,conference,select,nba,head,coach,announce,jan,james,also,top,overall,votegetter,last,year,first,year,draft,system,curry,oppose,lead,west,last,year,draft,irving,finish,top,guard,respective,approach,million,voteseach,west,starter,name,allstar,least,six,time,lead,james,selection,east,starter,resume,less,decorated,irving,six,selection,lead,way,leonard,walker,make,third,allstar,embiid,second,allstar,gamethree,player,finish,second,position,fan,vote,fail,crack,start,maverick,forward,luka,doncic,second,western,conference,frontcourt,player,rank,eighth,player,ballot,sixth,guard,conference,minnesota,derrick,rise,miami,heat,dwyane,wade,miss,rise,ranked,fourth,player,ballot,sixth,medias,wade,ranked,sixth,boththe,allstar,game,hold,feb,charlotte,ncfield,level,mediaour"
